股票代码,报告期,净资产收益率,净利润,营业总收入同比增长率,净利润同比增长率
601319,2019-09-30,13.0,213.68亿,7.45,76.33
601319,2019-12-31,13.4,224.01亿,10.27,66.55
601319,2020-03-31,3.8,70.61亿,3.21,19.94
601319,2020-06-30,6.71,126.02亿,7.07,18.79
601319,2020-09-30,9.8,187.36亿,6.92,12.32
601319,2020-12-31,10.39,200.69亿,5.07,10.41
601319,2021-03-31,4.9,100.34亿,2.89,42.1
601319,2021-06-30,8.05,168.84亿,1.11,33.98
601319,2021-09-30,9.9,207.75亿,0.08,10.88
601319,2021-12-31,10.26,216.38亿,2.4,7.82
601319,2022-03-31,4.0,35.52亿,9.1,64.6
601319,2022-06-30,8.0,182.96亿,7.38,8.36
601319,2022-09-30,10.6,242.62亿,6.35,16.78
601319,2022-12-31,11.1,253.69亿,3.88,17.24
601319,2023-03-31,5.0,117.21亿,7.97,229.98
601319,2023-06-30,8.3,198.81亿,6.89,8.66
601319,2023-09-30,8.7,205.03亿,4.32,15.49
601319,2023-12-31,9.64,227.73亿,4.43,10.23
601319,2024-03-31,3.7,89.63亿,0.73,23.53
601319,2024-06-30,9.03,226.87亿,4.15,14.11
601319,2024-09-30,14.2,363.31亿,12.16,77.2
601319,2024-12-31,16.7,428.69亿,12.45,88.24
601319,2025-03-31,4.7,128.49亿,12.83,43.36
601319,2025-06-30,9.49,265.30亿,10.85,16.94
601319,2025-09-30,16.0,468.22亿,10.95,28.88
600482,2002-12-31,16.06,3942.72万,9.04,13.52
600482,2003-12-31,15.31,3983.44万,17.64,1.03
600482,2004-12-31,10.82,4504.38万,45.69,13.08
600482,2005-06-30,2.48,1763.38万,54.13,69.23
600482,2005-12-31,7.4,5323.13万,36.86,18.18
600482,2006-06-30,2.34,1728.23万,30.33,1.99
600482,2006-12-31,8.07,6686.96万,36.96,25.62
600482,2007-06-30,3.26,2586.28万,46.91,49.65
600482,2007-12-31,12.8,1.16亿,40.29,73.72
600482,2008-09-30,0.0,1965.66万,47.65,55.95
600482,2008-12-31,24.61,-2.87亿,19.88,347.32
600482,2009-03-31,0.0,317.07万,39.71,83.53
600482,2009-06-30,0.83,846.46万,34.4,70.47
600482,2009-12-31,4.26,4439.45万,14.81,115.45
600482,2010-03-31,1.34,1452.44万,44.49,358.09
600482,2010-06-30,2.51,2706.46万,36.43,219.74
600482,2010-09-30,4.57,4980.65万,25.1,73.28
600482,2010-12-31,4.47,4873.05万,21.3,9.77
600482,2011-03-31,1.36,1528.42万,31.51,5.23
600482,2011-06-30,2.77,3123.57万,33.29,15.41
600482,2011-09-30,4.34,4940.64万,29.12,0.8
600482,2011-12-31,6.04,6937.85万,25.18,42.37
600482,2012-03-31,1.59,1890.94万,1.75,23.72
600482,2012-06-30,3.71,4208.14万,3.49,34.72
600482,2012-09-30,4.91,5952.51万,7.75,20.48
600482,2012-12-31,6.37,7781.18万,16.02,12.16
600482,2013-03-31,1.78,2267.22万,4.53,19.9
600482,2013-06-30,4.19,5381.59万,12.47,27.89
600482,2013-09-30,7.5,9751.08万,7.3,63.81
600482,2013-12-31,7.99,1.16亿,10.5,49.54
600482,2014-03-31,1.95,3843.13万,11.45,69.51
600482,2014-06-30,3.69,7288.58万,9.37,35.44
600482,2014-09-30,6.16,1.23亿,17.07,25.83
600482,2014-12-31,7.19,1.44亿,10.04,24.06
600482,2015-03-31,1.81,3817.28万,6.98,0.67
600482,2015-09-30,6.87,5.07亿,0.009,313.1
600482,2016-03-31,2.06,2.14亿,0.63,461.78
600482,2016-06-30,4.05,4.61亿,1.68,0.88
600482,2016-09-30,3.47,6.62亿,23.1,30.64
600482,2016-12-31,5.9,10.73亿,15.54,16.23
600482,2017-03-31,0.89,2.27亿,8.73,5.87
600482,2017-06-30,2.2,5.61亿,10.14,21.53
600482,2017-09-30,3.17,8.13亿,9.12,22.71
600482,2017-12-31,4.69,11.68亿,3.77,8.87
600482,2018-03-31,0.79,1.77亿,4.89,21.89
600482,2018-06-30,2.34,8.12亿,2.81,44.9
600482,2018-09-30,3.84,9.95亿,4.56,22.4
600482,2018-12-31,5.23,13.48亿,7.81,15.33
600482,2019-03-31,0.69,1.78亿,24.7,0.65
600482,2019-06-30,2.02,5.27亿,7.38,35.08
600482,2019-09-30,2.69,7.06亿,9.09,29.06
600482,2019-12-31,3.66,9.91亿,0.1,26.45
600482,2020-03-31,0.13,-3430.59万,46.79,119.22
600482,2020-06-30,1.32,3.82亿,20.49,27.55
600482,2020-09-30,1.87,5.88亿,12.48,16.71
600482,2020-12-31,1.67,5.43亿,9.02,45.23
600482,2021-06-30,1.17,4.20亿,11.53,9.95
600482,2021-09-30,1.44,5.22亿,3.09,11.11
600482,2021-12-31,1.7,6.35亿,4.42,16.96
600482,2022-03-31,0.16,7399.58万,4.55,49.64
600482,2022-06-30,0.64,2.44亿,2.67,41.89
600482,2022-09-30,0.75,2.88亿,7.49,44.88
600482,2022-12-31,0.82,3.36亿,10.47,47.13
600482,2023-03-31,0.1,3290.01万,24.29,55.54
600482,2023-06-30,0.8,2.87亿,27.92,17.52
600482,2023-09-30,1.15,4.12亿,25.01,43.03
600482,2023-12-31,2.15,7.79亿,17.82,132.18
600482,2024-03-31,0.24,8811.16万,24.42,167.82
600482,2024-06-30,1.28,4.75亿,16.61,65.7
600482,2024-09-30,1.99,7.43亿,12.83,80.46
600482,2024-12-31,3.67,13.91亿,14.62,78.43
600482,2025-03-31,1.0,3.96亿,7.98,348.96
600482,2025-06-30,2.32,9.19亿,11.22,93.35
600482,2025-09-30,3.04,12.08亿,11.88,62.5
601868,2021-09-30,4.38,33.61亿,21.75,69.05
601868,2021-12-31,9.2,65.04亿,19.23,39.26
601868,2022-03-31,1.02,9.60亿,16.26,16.44
601868,2022-06-30,3.03,28.08亿,11.83,19.28
601868,2022-09-30,4.53,41.94亿,15.36,24.8
601868,2022-12-31,8.46,78.24亿,13.67,20.3
601868,2023-03-31,1.12,11.24亿,24.19,17.1
601868,2023-06-30,2.63,26.58亿,21.37,5.33
601868,2023-09-30,2.96,30.73亿,18.0,26.72
601868,2023-12-31,7.88,79.86亿,10.82,2.07
601868,2024-03-31,1.37,14.81亿,10.04,31.71
601868,2024-06-30,2.56,27.82亿,1.11,4.67
601868,2024-09-30,3.27,36.04亿,3.44,17.28
601868,2024-12-31,7.74,83.96亿,7.56,5.13
601868,2025-03-31,1.43,16.12亿,3.05,8.83
601868,2025-06-30,2.41,28.02亿,9.18,0.72
601868,2025-09-30,2.68,31.56亿,9.62,12.43
688506,2012-12-31,21.95,4623.95万,5.61,15.98
688506,2013-12-31,13.87,3479.27万,7.25,24.76
688506,2014-12-31,6.41,1746.16万,0.76,49.81
688506,2019-12-31,1.83,773.09万,8.62,76.45
688506,2020-12-31,8.69,3790.16万,16.07,390.26
688506,2021-12-31,25.5,-9999.13万,21.33,363.82
688506,2023-03-31,19.61,-1.67亿,1.74,265.99
688506,2023-06-30,42.65,-3.28亿,2.06,138.43
688506,2025-03-31,14.68,-5.31亿,98.77,110.62
688506,2025-06-30,33.6,-11.18亿,96.92,123.96
688506,2025-09-30,13.59,-4.95亿,63.52,112.16
000661,1997-12-31,11.82,4741.34万,7.87,15.51
000661,1998-12-31,11.4,7138.21万,99.35,50.55
000661,2000-12-31,4.4,1683.61万,3.03,22.64
000661,2001-06-30,0.45,203.60万,14.75,110.9
000661,2001-12-31,0.96,435.30万,29.49,74.15
000661,2002-06-30,0.68,307.64万,33.7,51.1
000661,2002-12-31,1.62,213.65万,13.51,50.92
000661,2003-06-30,0.13,60.70万,10.94,80.27
000661,2004-12-31,2.09,716.59万,13.59,106.63
000661,2005-06-30,6.3,-2033.39万,14.81,279.91
000661,2006-06-30,9.21,-2889.00万,6.11,42.08
000661,2006-12-31,1.75,452.24万,19.5,107.68
000661,2007-06-30,0.56,179.03万,66.35,106.2
000661,2007-12-31,1.98,751.81万,13.79,66.24
000661,2008-06-30,0.63,208.65万,16.72,16.54
000661,2008-09-30,0.0,368.73万,14.84,21.83
000661,2008-12-31,5.54,2009.49万,21.46,167.29
000661,2009-03-31,0.0,546.76万,28.12,193.54
000661,2009-12-31,18.33,7315.47万,27.29,264.05
000661,2010-03-31,3.68,1663.38万,58.68,204.22
000661,2010-06-30,12.05,5968.03万,15.9,68.43
000661,2010-09-30,13.49,6794.27万,11.45,40.3
000661,2010-12-31,18.06,8646.14万,13.91,18.19
000661,2011-03-31,3.13,1685.77万,3.98,1.35
000661,2011-06-30,7.49,4227.41万,4.73,29.17
000661,2011-09-30,11.54,6812.10万,9.77,0.26
000661,2011-12-31,18.99,1.10亿,11.03,26.7
000661,2012-03-31,3.72,2430.27万,42.16,44.16
000661,2012-06-30,12.97,9377.99万,42.96,121.84
000661,2012-09-30,20.45,1.62亿,32.58,137.6
000661,2012-12-31,38.47,3.00亿,36.04,173.67
000661,2013-03-31,6.99,6984.73万,33.91,187.41
000661,2013-06-30,14.8,1.49亿,16.82,58.37
000661,2013-09-30,19.54,2.03亿,18.7,25.45
000661,2013-12-31,26.5,2.84亿,16.32,5.31
000661,2014-03-31,5.18,6513.30万,8.93,6.75
000661,2014-06-30,8.53,1.06亿,9.16,28.38
000661,2014-09-30,13.21,1.69亿,8.58,16.67
000661,2014-12-31,23.55,3.18亿,10.43,12.08
000661,2015-03-31,6.38,9618.46万,16.56,47.67
000661,2015-06-30,11.48,1.76亿,22.62,65.27
000661,2015-09-30,18.87,2.97亿,26.61,75.31
000661,2015-12-31,23.9,3.84亿,6.18,20.84
000661,2016-03-31,6.67,1.23亿,23.85,27.53
000661,2016-06-30,8.9,2.15亿,18.74,22.17
000661,2016-09-30,13.24,3.80亿,27.63,27.96
000661,2016-12-31,15.62,4.85亿,20.62,26.11
000661,2017-03-31,3.62,1.44亿,15.26,17.17
000661,2017-06-30,7.15,2.84亿,25.44,32.25
000661,2017-09-30,12.02,4.87亿,20.79,28.31
000661,2017-12-31,15.99,6.62亿,41.58,36.53
000661,2018-03-31,4.64,2.10亿,39.27,46.26
000661,2018-06-30,11.83,5.48亿,71.82,92.93
000661,2018-09-30,17.64,8.39亿,56.36,72.2
000661,2018-12-31,20.85,10.06亿,31.03,52.05
000661,2019-03-31,6.66,3.65亿,72.07,73.67
000661,2019-06-30,12.81,7.27亿,23.36,32.6
000661,2019-09-30,21.25,12.41亿,31.5,47.93
000661,2019-12-31,28.54,17.75亿,37.19,76.36
000661,2020-03-31,6.49,5.42亿,6.43,48.59
000661,2020-06-30,14.99,13.10亿,15.48,80.27
000661,2020-09-30,24.53,22.60亿,17.55,82.19
000661,2020-12-31,31.22,30.47亿,16.31,71.64
000661,2021-03-31,7.69,8.75亿,37.35,61.21
000661,2021-06-30,16.17,19.23亿,26.71,46.85
000661,2021-09-30,25.17,31.47亿,28.75,39.25
000661,2021-12-31,28.81,37.57亿,25.3,23.33
000661,2022-03-31,7.7,11.38亿,30.4,30.16
000661,2022-06-30,13.93,21.20亿,17.5,10.21
000661,2022-09-30,21.91,34.65亿,17.09,10.09
000661,2022-12-31,25.71,41.41亿,17.5,10.19
000661,2023-03-31,4.63,8.57亿,6.63,24.71
000661,2023-06-30,11.28,21.60亿,5.77,1.91
000661,2023-09-30,18.16,36.12亿,10.73,4.27
000661,2023-12-31,22.6,45.32亿,15.35,9.47
000661,2024-03-31,3.83,8.59亿,14.39,0.2
000661,2024-06-30,7.73,17.20亿,7.63,20.4
000661,2024-09-30,12.43,27.89亿,2.75,22.8
000661,2024-12-31,11.66,25.83亿,7.55,43.01
000661,2025-03-31,2.03,4.73亿,5.66,44.95
000661,2025-06-30,4.19,9.83亿,0.54,42.85
000661,2025-09-30,5.03,11.65亿,5.6,58.23
600219,2000-12-31,12.06,1.20亿,24.41,18.97
600219,2001-06-30,5.22,6326.29万,3.83,87.24
600219,2001-12-31,11.64,1.45亿,12.54,21.25
600219,2002-12-31,9.75,1.31亿,11.89,9.57
600219,2003-12-31,10.21,1.50亿,11.22,14.05
600219,2004-06-30,4.53,7014.98万,25.89,5.04
600219,2004-12-31,8.49,1.34亿,16.8,10.39
600219,2005-06-30,4.34,7274.66万,11.58,3.7
600219,2005-12-31,8.14,1.38亿,17.29,2.8
600219,2006-06-30,3.59,1.79亿,36.09,145.41
600219,2006-12-31,7.55,1.79亿,65.96,29.53
600219,2008-06-30,5.97,4.74亿,4.8,19.01
600219,2008-09-30,0.0,6.03亿,11.35,29.29
600219,2008-12-31,7.8,6.29亿,10.04,45.27
600219,2009-03-31,0.0,6030.90万,11.65,76.65
600219,2009-06-30,1.82,1.54亿,15.44,67.4
600219,2009-09-30,0.0,3.96亿,9.24,34.27
600219,2009-12-31,7.55,7.31亿,0.66,16.27
600219,2010-03-31,1.01,1.18亿,49.95,94.96
600219,2010-06-30,2.23,2.95亿,41.36,90.88
600219,2010-09-30,3.72,5.04亿,26.45,27.34
600219,2010-12-31,5.67,7.81亿,26.03,6.84
600219,2011-03-31,1.48,2.20亿,39.56,87.44
600219,2011-06-30,3.2,4.77亿,37.98,61.82
600219,2011-09-30,5.18,7.81亿,50.28,54.79
600219,2011-12-31,6.77,10.22亿,45.28,30.8
600219,2012-03-31,1.22,1.91亿,20.36,13.51
600219,2012-06-30,2.48,3.89亿,22.99,18.51
600219,2012-09-30,3.86,6.10亿,13.52,21.82
600219,2012-12-31,4.36,7.30亿,11.57,28.52
600219,2013-03-31,0.54,9091.97万,0.62,52.3
600219,2013-06-30,1.86,3.13亿,2.15,19.44
600219,2013-09-30,2.92,4.96亿,0.08,18.79
600219,2013-12-31,4.66,7.94亿,2.32,8.66
600219,2014-03-31,0.51,8917.32万,1.52,1.92
600219,2014-06-30,1.85,3.23亿,7.13,3.23
600219,2014-09-30,3.24,5.67亿,7.63,14.38
600219,2014-12-31,5.19,8.96亿,3.23,12.86
600219,2015-03-31,0.53,1.02亿,6.97,13.91
600219,2015-06-30,1.38,2.98亿,0.21,7.74
600219,2015-09-30,2.42,5.41亿,0.52,4.48
600219,2015-12-31,2.48,10.18亿,2.75,13.67
600219,2016-03-31,0.31,2.17亿,10.59,113.23
600219,2016-06-30,1.03,5.63亿,8.16,88.72
600219,2016-09-30,1.93,9.95亿,4.54,83.83
600219,2016-12-31,4.22,13.13亿,3.98,28.94
600219,2017-03-31,0.9,2.87亿,23.2,32.28
600219,2017-06-30,2.32,7.42亿,22.34,31.71
600219,2017-09-30,4.12,13.21亿,20.55,32.75
600219,2017-12-31,5.01,16.11亿,29.03,22.75
600219,2018-03-31,0.91,2.97亿,31.63,3.81
600219,2018-06-30,2.48,8.21亿,28.12,10.73
600219,2018-09-30,4.2,13.96亿,25.04,5.67
600219,2018-12-31,4.35,14.38亿,18.48,10.76
600219,2019-03-31,0.66,2.54亿,7.56,14.7
600219,2019-06-30,1.99,7.68亿,8.97,6.52
600219,2019-09-30,3.26,12.63亿,9.0,9.54
600219,2019-12-31,4.19,16.23亿,6.36,12.85
600219,2020-03-31,0.76,2.93亿,0.74,15.66
600219,2020-06-30,2.13,8.49亿,3.3,10.57
600219,2020-09-30,3.56,14.14亿,4.43,11.96
600219,2020-12-31,5.15,20.49亿,3.67,26.3
600219,2021-03-31,1.35,5.36亿,15.98,82.79
600219,2021-06-30,3.74,15.07亿,22.98,77.56
600219,2021-09-30,6.14,25.19亿,30.64,78.17
600219,2021-12-31,8.18,34.11亿,28.82,66.43
600219,2022-03-31,1.67,7.22亿,54.4,34.61
600219,2022-06-30,4.17,18.26亿,42.82,21.17
600219,2022-09-30,6.45,28.49亿,30.14,13.07
600219,2022-12-31,7.97,35.16亿,21.68,3.07
600219,2023-03-31,1.18,5.19亿,22.83,28.12
600219,2023-06-30,2.94,13.13亿,19.04,28.08
600219,2023-09-30,4.63,21.42亿,18.24,24.81
600219,2023-12-31,7.44,34.74亿,17.47,1.18
600219,2024-03-31,1.84,8.51亿,5.7,63.99
600219,2024-06-30,4.69,21.89亿,8.05,66.68
600219,2024-09-30,7.29,34.90亿,11.7,62.94
600219,2024-12-31,9.9,48.30亿,16.06,39.03
600219,2025-03-31,3.34,17.04亿,24.32,100.19
600219,2025-06-30,5.13,26.25亿,10.25,19.95
600219,2025-09-30,7.39,37.72亿,8.66,8.09
600276,2000-12-31,21.07,6527.14万,17.1,27.15
600276,2001-06-30,6.19,4284.47万,29.78,67.64
600276,2001-12-31,11.45,8115.51万,30.86,24.33
600276,2002-06-30,6.14,4706.21万,19.6,9.84
600276,2002-12-31,10.09,7895.40万,19.2,2.71
600276,2003-06-30,4.38,3550.18万,38.45,24.56
600276,2003-12-31,10.93,9452.00万,38.93,19.72
600276,2004-06-30,5.63,5140.44万,3.74,44.79
600276,2004-12-31,12.94,1.23亿,9.02,29.73
600276,2005-06-30,7.47,7635.50万,5.93,48.54
600276,2005-12-31,15.61,1.62亿,2.98,32.3
600276,2006-06-30,9.36,1.07亿,17.36,40.75
600276,2006-12-31,17.59,2.07亿,21.82,27.58
600276,2007-06-30,11.54,1.54亿,32.66,43.07
600276,2007-12-31,28.23,4.15亿,36.41,100.41
600276,2008-06-30,11.1,1.92亿,33.03,24.75
600276,2008-09-30,0.0,2.75亿,28.85,10.05
600276,2008-12-31,22.87,4.23亿,20.8,1.97
600276,2009-03-31,0.0,2.13亿,18.89,186.33
600276,2009-06-30,17.11,3.73亿,19.35,94.55
600276,2009-09-30,0.0,4.73亿,23.73,72.22
600276,2009-12-31,28.61,6.66亿,26.6,57.4
600276,2010-03-31,7.5,2.03亿,32.45,4.41
600276,2010-06-30,14.11,3.91亿,30.81,4.81
600276,2010-09-30,19.64,5.63亿,27.25,19.14
600276,2010-12-31,24.45,7.24亿,23.61,8.78
600276,2011-03-31,7.24,2.54亿,18.75,25.1
600276,2011-06-30,12.98,4.68亿,15.9,19.55
600276,2011-09-30,18.18,6.72亿,17.95,19.25
600276,2011-12-31,23.11,8.77亿,21.53,21.05
600276,2012-03-31,6.9,3.02亿,19.73,18.71
600276,2012-06-30,12.46,5.57亿,20.49,19.16
600276,2012-09-30,17.58,8.04亿,21.7,19.74
600276,2012-12-31,22.91,10.77亿,19.44,22.9
600276,2013-03-31,6.25,3.37亿,10.59,11.49
600276,2013-06-30,11.6,6.42亿,13.73,15.22
600276,2013-09-30,16.3,9.26亿,12.32,15.09
600276,2013-12-31,21.22,12.38亿,14.13,14.92
600276,2014-03-31,5.96,3.90亿,16.17,15.95
600276,2014-06-30,11.28,7.60亿,18.23,18.38
600276,2014-09-30,16.18,11.17亿,20.99,20.66
600276,2014-12-31,21.28,15.16亿,20.14,22.41
600276,2015-03-31,6.67,5.47亿,28.03,40.23
600276,2015-06-30,12.52,10.61亿,24.95,39.64
600276,2015-09-30,18.01,15.72亿,25.16,40.72
600276,2015-12-31,24.37,21.72亿,25.01,43.28
600276,2016-03-31,6.66,6.84亿,21.08,25.02
600276,2016-06-30,12.41,13.14亿,20.36,23.85
600276,2016-09-30,17.8,19.29亿,20.28,22.71
600276,2016-12-31,23.24,25.89亿,19.08,19.22
600276,2017-03-31,6.35,8.12亿,18.76,18.63
600276,2017-06-30,11.98,15.73亿,20.18,19.71
600276,2017-09-30,17.34,23.28亿,21.81,20.7
600276,2017-12-31,23.28,32.17亿,24.72,24.25
600276,2018-03-31,5.99,9.49亿,21.7,16.95
600276,2018-06-30,11.67,19.10亿,22.32,21.38
600276,2018-09-30,17.23,29.12亿,23.77,25.1
600276,2018-12-31,23.6,40.66亿,25.89,26.39
600276,2019-03-31,5.87,11.93亿,28.77,25.61
600276,2019-06-30,11.44,24.12亿,29.19,26.32
600276,2019-09-30,17.14,37.35亿,36.01,28.26
600276,2019-12-31,24.02,53.28亿,33.7,31.05
600276,2020-03-31,5.17,13.15亿,11.28,10.3
600276,2020-06-30,10.23,26.62亿,12.79,10.34
600276,2020-09-30,16.04,42.59亿,14.57,14.02
600276,2020-12-31,22.51,63.28亿,19.09,18.78
600276,2021-03-31,4.78,14.97亿,25.37,13.77
600276,2021-06-30,8.34,26.68亿,17.58,0.21
600276,2021-09-30,12.96,42.07亿,4.05,1.21
600276,2021-12-31,13.96,45.30亿,6.59,28.41
600276,2022-03-31,3.47,12.37亿,20.93,17.35
600276,2022-06-30,5.88,21.19亿,23.08,20.55
600276,2022-09-30,8.88,31.73亿,21.06,24.57
600276,2022-12-31,10.89,39.06亿,17.87,13.77
600276,2023-03-31,3.23,12.39亿,0.25,0.17
600276,2023-06-30,5.94,23.08亿,9.19,8.91
600276,2023-09-30,8.91,34.74亿,6.7,9.47
600276,2023-12-31,10.99,43.02亿,7.26,10.14
600276,2024-03-31,3.33,13.69亿,9.2,10.48
600276,2024-06-30,8.13,34.32亿,21.78,48.67
600276,2024-09-30,10.88,46.20亿,18.67,32.98
600276,2024-12-31,14.73,63.37亿,22.63,47.28
600276,2025-03-31,4.08,18.74亿,20.14,36.9
600276,2025-06-30,9.42,44.50亿,15.88,29.67
600276,2025-09-30,11.09,57.51亿,14.85,24.5
603799,2011-12-31,10.45,1.76亿,39.37,11.77
603799,2012-12-31,8.66,1.64亿,6.99,6.85
603799,2013-12-31,6.08,1.23亿,1.47,25.11
603799,2014-03-31,1.45,3008.28万,1.13,34.55
603799,2014-06-30,3.34,7014.24万,16.84,20.34
603799,2014-12-31,6.75,1.45亿,21.42,18.51
603799,2015-03-31,0.64,1612.24万,16.56,46.41
603799,2015-06-30,0.56,1420.75万,2.43,79.74
603799,2015-09-30,1.13,-2884.88万,2.34,124.41
603799,2015-12-31,9.97,-2.46亿,7.44,269.22
603799,2016-03-31,1.47,-3490.59万,0.07,316.51
603799,2016-06-30,1.31,-3128.72万,2.47,320.22
603799,2016-09-30,0.46,1117.60万,9.16,138.74
603799,2016-12-31,2.8,6923.75万,21.35,128.14
603799,2018-03-31,13.31,8.51亿,96.36,237.96
603799,2018-06-30,22.65,15.08亿,79.05,123.38
603799,2018-09-30,27.18,19.12亿,63.91,74.14
603799,2018-12-31,22.68,15.28亿,49.7,19.38
603799,2019-03-31,0.16,1235.63万,28.28,98.55
603799,2019-06-30,0.43,3282.62万,34.21,97.82
603799,2019-09-30,1.21,9276.02万,39.2,95.15
603799,2019-12-31,1.56,1.20亿,30.46,92.18
603799,2021-03-31,5.34,6.54亿,45.2,256.5
603799,2021-06-30,10.08,14.68亿,57.91,319.91
603799,2021-09-30,15.11,23.69亿,53.63,244.95
603799,2021-12-31,23.49,38.98亿,66.69,234.59
603799,2022-03-31,6.03,12.06亿,105.66,84.4
603799,2022-06-30,10.53,22.56亿,117.01,53.6
603799,2022-09-30,13.47,30.08亿,113.69,26.98
603799,2022-12-31,17.15,39.08亿,78.48,0.26
603799,2023-03-31,3.08,10.24亿,44.64,15.1
603799,2023-06-30,7.63,20.85亿,7.5,7.56
603799,2023-09-30,10.51,30.13亿,4.88,0.18
603799,2023-12-31,11.14,33.51亿,5.19,14.25
603799,2024-03-31,1.51,5.22亿,21.7,48.99
603799,2024-06-30,4.74,16.71亿,9.88,19.87
603799,2024-09-30,8.57,30.20亿,10.97,0.24
603799,2024-12-31,11.69,41.55亿,8.08,23.99
603799,2025-03-31,3.32,12.52亿,19.24,139.68
603799,2025-06-30,7.05,27.11亿,23.78,62.26
603799,2025-09-30,10.79,42.16亿,29.57,39.59
601012,2008-12-31,30.84,1.01亿,176.97,34.1
601012,2009-12-31,19.54,1.02亿,24.03,1.19
601012,2011-06-30,17.33,2.24亿,47.74,120.71
601012,2011-12-31,21.44,2.94亿,22.14,33.25
601012,2012-03-31,0.84,1245.45万,3.36,90.59
601012,2012-06-30,1.38,3094.65万,19.78,86.19
601012,2012-09-30,0.58,1434.36万,25.23,94.16
601012,2012-12-31,2.13,-5467.22万,15.35,118.61
601012,2013-03-31,0.55,-1591.83万,2.94,227.81
601012,2013-06-30,0.72,2095.10万,21.73,32.3
601012,2013-09-30,1.42,4132.02万,28.52,188.07
601012,2013-12-31,2.42,7093.18万,33.49,229.74
601012,2014-03-31,1.62,4851.90万,51.22,404.8
601012,2014-06-30,3.69,1.11亿,49.87,431.99
601012,2014-09-30,6.19,1.89亿,57.3,356.59
601012,2014-12-31,9.48,2.94亿,61.38,313.85
601012,2015-03-31,2.27,7400.04万,18.12,52.52
601012,2015-06-30,3.59,1.17亿,15.3,5.2
601012,2015-09-30,6.21,2.46亿,14.37,30.29
601012,2015-12-31,11.81,5.20亿,61.6,77.25
601012,2016-03-31,4.62,2.66亿,169.11,259.92
601012,2016-12-31,21.77,15.47亿,93.89,197.36
601012,2017-03-31,4.26,4.40亿,21.65,65.04
601012,2017-06-30,11.57,12.36亿,2.3,43.6
601012,2017-09-30,20.12,22.41亿,27.23,103.99
601012,2017-12-31,30.14,35.65亿,41.9,130.38
601012,2018-03-31,3.76,5.43亿,29.14,23.57
601012,2018-06-30,8.84,13.07亿,59.36,5.73
601012,2018-09-30,11.36,16.91亿,35.26,24.53
601012,2018-12-31,16.71,25.58亿,34.38,28.24
601012,2019-03-31,3.65,6.11亿,64.56,12.54
601012,2019-06-30,10.71,20.10亿,41.09,53.76
601012,2019-09-30,17.04,34.84亿,54.68,106.03
601012,2019-12-31,23.93,52.80亿,49.62,106.4
601012,2020-03-31,6.52,18.64亿,50.6,204.92
601012,2020-06-30,13.92,41.16亿,42.73,104.83
601012,2020-09-30,20.8,63.57亿,49.08,82.44
601012,2020-12-31,27.23,85.52亿,65.92,61.99
601012,2021-03-31,6.88,25.02亿,84.36,34.24
601012,2021-06-30,12.56,49.93亿,74.26,21.3
601012,2021-09-30,18.23,75.56亿,66.13,18.87
601012,2021-12-31,21.45,90.86亿,48.27,6.24
601012,2022-03-31,5.42,26.64亿,17.29,6.46
601012,2022-06-30,12.64,64.81亿,43.64,29.79
601012,2022-09-30,20.61,109.76亿,54.85,45.26
601012,2022-12-31,26.95,148.12亿,60.03,63.02
601012,2023-03-31,5.69,36.37亿,52.35,36.55
601012,2023-06-30,13.69,91.78亿,28.36,41.63
601012,2023-09-30,17.37,116.94亿,8.55,6.54
601012,2023-12-31,16.2,107.51亿,0.39,27.41
601012,2024-03-31,3.39,-23.50亿,37.59,164.61
601012,2024-06-30,7.71,-52.31亿,40.41,156.99
601012,2024-09-30,9.72,-64.86亿,37.73,155.46
601012,2024-12-31,13.1,-86.18亿,36.23,180.15
601012,2025-03-31,2.39,-14.36亿,22.75,38.89
601012,2025-06-30,4.31,-25.69亿,14.83,50.88
601012,2025-09-30,5.76,-34.03亿,13.1,47.52
600588,2000-12-31,43.5,4004.29万,14.98,14.19
600588,2001-06-30,7.39,2913.64万,30.19,44.99
600588,2001-12-31,9.7,7040.06万,56.65,75.81
600588,2003-06-30,3.92,4138.85万,24.26,3.16
600588,2004-06-30,4.04,4561.03万,22.29,10.2
600588,2004-12-31,6.14,6944.14万,20.66,7.3
600588,2005-06-30,4.51,5252.20万,33.73,15.15
600588,2005-12-31,8.44,9883.50万,37.87,42.33
600588,2006-06-30,7.02,8419.79万,14.9,60.31
600588,2006-12-31,14.19,1.72亿,11.27,73.74
600588,2007-06-30,11.13,1.50亿,10.05,78.06
600588,2007-12-31,22.32,3.60亿,21.85,109.91
600588,2008-06-30,4.95,1.12亿,30.19,25.12
600588,2008-09-30,0.0,1.03亿,26.87,54.19
600588,2008-12-31,17.56,3.91亿,27.18,8.59
600588,2009-03-31,0.0,2.59亿,13.89,259.26
600588,2009-06-30,16.12,3.28亿,11.76,192.38
600588,2009-09-30,0.0,3.49亿,23.26,238.53
600588,2009-12-31,27.29,5.94亿,36.01,51.67
600588,2010-03-31,0.47,1214.28万,13.75,95.31
600588,2010-06-30,1.08,2650.35万,18.63,91.93
600588,2010-09-30,1.48,3524.68万,20.84,89.89
600588,2010-12-31,14.89,3.32亿,26.92,44.07
600588,2011-03-31,1.49,-3738.13万,36.14,407.85
600588,2011-06-30,4.83,1.22亿,60.94,360.27
