股票代码,报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
002463,2020-09-30,9.55亿,12.14%,9.10亿,12.03%,55.57亿,10.91%,0.5101,3.38,0.20,1.92,0.79,17.18%,30.74%,17.55%,16.37%,187.61,2.63,102.78,84.83,1.66,1.10,1.10,0.56,35.72%
002463,2020-12-31,13.43亿,11.35%,12.62亿,9.95%,74.60亿,4.65%,0.7171,3.64,0.23,2.08,0.91,18.00%,30.37%,24.02%,21.37%,184.56,3.68,97.70,86.86,1.74,1.23,1.20,0.52,34.25%
002463,2021-03-31,2.21亿,3.20%,2.00亿,0.21%,17.47亿,10.44%,0.1176,3.80,0.25,2.21,0.20,12.64%,24.41%,3.45%,3.37%,185.24,0.94,95.46,89.78,1.64,1.20,1.16,0.56,35.73%
002463,2021-06-30,4.80亿,-17.69%,4.40亿,-20.16%,35.42亿,0.24%,0.2558,3.80,0.26,2.16,0.47,13.56%,28.38%,7.43%,7.32%,197.41,1.65,108.81,88.59,1.51,1.08,1.07,0.66,39.75%
002463,2021-09-30,7.86亿,-17.70%,7.03亿,-22.73%,54.12亿,-2.61%,0.4170,3.63,0.15,2.14,0.63,14.52%,27.77%,12.03%,11.41%,198.62,2.41,111.98,86.63,1.47,0.94,0.93,0.60,37.42%
002463,2021-12-31,10.64亿,-20.80%,9.57亿,-24.22%,74.19亿,-0.55%,0.5636,3.81,0.16,2.23,0.74,14.34%,27.18%,15.85%,14.70%,197.63,3.31,108.81,88.82,1.44,0.86,0.85,0.61,37.90%
002463,2022-03-31,2.50亿,13.04%,2.35亿,17.46%,19.17亿,9.77%,0.1316,3.93,0.17,2.36,0.14,13.02%,25.95%,3.40%,3.35%,214.30,0.74,121.90,92.40,1.51,0.86,0.85,0.62,38.19%
002463,2022-06-30,5.34亿,11.16%,5.06亿,15.02%,37.36亿,5.46%,0.2815,3.92,0.17,2.36,0.39,14.29%,29.19%,7.23%,7.18%,227.26,1.32,136.39,90.87,1.42,0.76,0.76,0.67,39.98%
002463,2022-09-30,9.22亿,17.31%,8.74亿,24.25%,57.64亿,6.50%,0.4859,4.12,0.18,2.57,0.55,15.99%,29.92%,12.27%,11.80%,229.91,1.94,138.87,91.05,1.62,0.76,0.76,0.66,39.93%
002463,2022-12-31,13.62亿,28.03%,12.65亿,32.21%,83.36亿,12.37%,0.7179,4.36,0.19,2.74,0.83,16.33%,30.28%,17.70%,16.47%,203.38,3.20,112.33,91.05,1.76,0.95,0.93,0.51,33.87%
002463,2023-03-31,2.00亿,-19.74%,1.83亿,-22.38%,18.68亿,-2.57%,0.1056,4.52,0.25,2.84,0.33,10.72%,25.73%,2.39%,2.33%,208.10,0.82,109.89,98.21,1.78,1.04,1.04,0.56,35.84%
002463,2023-06-30,4.93亿,-7.74%,4.44亿,-12.18%,37.63亿,0.74%,0.2591,4.53,0.26,2.84,0.57,12.90%,29.62%,5.83%,5.70%,213.97,1.55,115.93,98.04,1.59,0.88,0.87,0.62,38.23%
002463,2023-09-30,9.53亿,3.41%,8.78亿,0.44%,60.82亿,5.53%,0.5009,4.79,0.27,3.08,0.90,15.42%,30.57%,11.05%,10.44%,211.29,2.35,114.73,96.56,1.49,0.90,0.89,0.62,38.21%
002463,2023-12-31,15.13亿,11.09%,14.08亿,11.36%,89.38亿,7.23%,0.7944,5.13,0.29,3.31,1.18,16.66%,31.17%,16.84%,15.46%,202.73,3.48,103.43,99.30,1.56,0.97,0.97,0.63,38.65%
002463,2024-03-31,5.15亿,157.03%,4.97亿,172.02%,25.84亿,38.34%,0.2694,5.41,0.32,3.57,0.47,19.66%,33.86%,5.12%,4.98%,189.82,0.89,100.73,89.09,1.50,0.99,0.98,0.71,41.36%
002463,2024-06-30,11.41亿,131.59%,11.11亿,150.22%,54.24亿,44.13%,0.5966,5.28,0.34,3.39,0.62,20.80%,36.46%,11.14%,11.30%,198.84,1.63,110.49,88.35,1.25,0.72,0.72,0.78,43.76%
002463,2024-09-30,18.48亿,93.94%,18.06亿,105.80%,90.11亿,48.15%,0.9662,5.72,0.36,3.76,0.97,20.31%,35.86%,17.83%,16.88%,188.53,2.60,103.71,84.82,1.31,0.77,0.77,0.74,42.47%
002463,2024-12-31,25.87亿,71.05%,25.46亿,80.80%,133.42亿,49.26%,1.3516,6.17,0.40,4.01,1.21,19.24%,34.54%,24.25%,21.85%,177.07,4.17,86.26,90.81,1.28,0.81,0.80,0.78,43.81%
002463,2025-03-31,7.62亿,48.11%,7.45亿,50.07%,40.38亿,56.25%,0.3969,6.58,0.46,4.39,0.74,18.82%,32.75%,6.22%,6.03%,176.34,1.04,86.76,89.58,1.36,0.86,0.86,0.81,44.78%
002463,2025-06-30,16.83亿,47.50%,16.44亿,47.90%,84.94亿,56.59%,0.8754,6.62,0.50,4.37,1.09,19.76%,35.14%,13.37%,13.21%,179.70,1.99,90.44,89.26,1.20,0.70,0.70,0.92,47.70%
002463,2025-09-30,27.18亿,47.03%,26.76亿,48.17%,135.12亿,49.96%,1.4134,7.25,0.53,4.91,1.50,20.08%,35.40%,21.07%,19.49%,182.29,2.90,93.24,89.05,1.40,0.79,0.78,0.88,46.78%
601888,2006-12-31,1.42亿,False,1.36亿,False,48.55亿,False,0.2100,False,False,False,False,3.57%,18.77%,48.39%,37.48%,67.59,14.66,24.57,43.02,1.03,0.83,0.83,4.46,76.11%
601888,2007-12-31,2.17亿,53.35%,2.02亿,49.15%,59.67亿,22.90%,0.3300,False,False,False,False,4.47%,18.74%,49.22%,43.04%,57.52,17.02,21.15,36.37,1.05,0.87,0.87,4.26,75.72%
601888,2008-09-30,2.19亿,False,False,False,43.66亿,False,0.3319,False,False,False,False,6.77%,21.44%,False,False,False,False,False,False,False,False,False,False,False
601888,2008-12-31,2.21亿,1.74%,2.14亿,5.83%,58.19亿,-2.48%,0.3400,1.35,0.19,0.21,0.29,5.72%,21.52%,31.63%,24.76%,66.22,11.58,31.10,35.13,1.21,0.91,0.91,2.11,62.55%
601888,2009-03-31,6008.31万,False,False,False,11.48亿,False,0.0910,False,False,False,False,7.40%,25.12%,False,False,False,False,False,False,False,False,False,False,False
601888,2009-06-30,1.66亿,False,1.64亿,False,25.99亿,False,0.2500,1.61,0.19,0.47,-0.12,8.63%,24.97%,17.03%,15.69%,77.26,4.20,42.85,34.41,1.43,1.00,1.00,1.29,50.54%
601888,2009-09-30,2.46亿,12.10%,2.43亿,False,42.79亿,-2.00%,0.3721,4.15,2.73,0.44,0.06,7.97%,23.68%,0.0000%,6.73%,73.21,7.09,38.11,35.10,2.93,2.53,2.53,0.45,29.50%
601888,2009-12-31,3.13亿,41.37%,3.12亿,45.56%,60.65亿,4.23%,0.4400,4.21,2.73,0.51,0.18,7.19%,22.60%,18.67%,8.44%,70.18,8.69,41.41,28.77,3.18,2.70,2.70,0.40,26.92%
601888,2010-03-31,1.09亿,82.02%,1.09亿,False,17.19亿,49.71%,0.1243,4.34,2.73,0.63,0.12,8.49%,22.00%,2.91%,2.87%,63.31,2.46,36.53,26.78,3.12,2.68,2.68,0.41,27.47%
601888,2010-06-30,2.28亿,37.18%,2.28亿,39.11%,39.63亿,52.44%,0.2600,4.47,2.72,0.77,0.11,7.39%,20.43%,5.98%,5.81%,58.79,5.81,30.98,27.81,2.66,2.25,2.25,0.52,32.38%
601888,2010-09-30,3.64亿,48.20%,3.64亿,49.60%,70.13亿,63.89%,0.4136,4.62,2.72,0.93,0.25,6.74%,19.12%,9.37%,8.95%,54.50,10.43,25.89,28.61,2.44,2.02,2.02,0.61,35.79%
601888,2010-12-31,4.10亿,30.99%,4.08亿,30.86%,96.09亿,58.42%,0.4700,4.66,2.73,0.95,0.52,5.77%,18.85%,10.49%,9.98%,49.71,13.20,27.27,22.43,2.79,2.37,2.37,0.48,30.39%
601888,2011-03-31,1.17亿,6.60%,1.16亿,6.97%,22.30亿,29.75%,0.1325,4.80,2.73,1.08,-0.0016,6.94%,21.69%,2.80%,2.77%,61.01,3.00,29.97,31.04,2.76,2.35,2.35,0.49,30.92%
601888,2011-06-30,3.31亿,44.85%,3.30亿,44.65%,50.52亿,27.48%,0.3800,4.94,2.73,1.22,0.11,8.02%,21.93%,7.82%,7.60%,58.10,6.40,28.13,29.96,2.55,2.12,2.12,0.55,33.62%
601888,2011-09-30,5.57亿,52.99%,5.55亿,52.76%,90.25亿,28.69%,0.6327,5.20,2.73,1.48,0.33,7.51%,20.36%,12.79%,12.18%,54.23,10.20,26.48,27.75,2.45,1.97,1.97,0.60,35.24%
601888,2011-12-31,6.85亿,67.18%,6.81亿,67.04%,126.95亿,32.11%,0.7780,5.32,2.73,1.58,0.63,6.58%,20.74%,15.59%,14.63%,47.59,13.54,26.59,21.00,2.22,1.68,1.68,0.54,33.08%
601888,2012-03-31,3.35亿,187.26%,3.34亿,186.90%,33.22亿,48.96%,0.3806,5.70,2.73,1.96,0.35,11.05%,26.05%,6.91%,6.67%,53.36,2.70,33.31,20.05,2.42,1.86,1.86,0.49,31.02%
601888,2012-06-30,5.68亿,71.93%,5.58亿,69.25%,69.07亿,36.73%,0.6460,5.86,2.73,2.13,0.45,9.39%,23.98%,11.45%,11.02%,56.80,5.23,34.45,22.36,2.32,1.68,1.68,0.53,32.79%
601888,2012-09-30,7.79亿,39.86%,7.66亿,37.88%,114.82亿,27.22%,0.8849,6.11,2.73,2.37,0.69,7.94%,22.01%,15.44%,14.49%,51.97,8.92,30.26,21.71,2.16,1.53,1.53,0.61,35.42%
601888,2012-12-31,10.06亿,46.83%,9.33亿,36.88%,161.34亿,27.09%,1.1430,6.36,2.73,2.52,1.45,7.32%,21.66%,19.56%,17.96%,44.55,13.44,26.79,17.76,2.46,1.86,1.86,0.49,30.64%
601888,2013-03-31,4.96亿,48.07%,4.80亿,43.49%,39.38亿,18.54%,0.5635,6.93,2.73,3.09,0.74,13.92%,28.92%,8.13%,8.13%,49.48,2.94,30.63,18.84,2.53,2.00,2.00,0.48,30.25%
601888,2013-06-30,8.05亿,41.52%,7.78亿,39.43%,78.46亿,13.58%,0.9140,6.92,2.73,3.09,0.80,11.49%,26.25%,13.52%,13.20%,53.22,5.68,31.71,21.51,2.30,1.74,1.74,0.54,33.08%
601888,2013-09-30,11.25亿,44.49%,10.95亿,43.04%,126.49亿,10.16%,1.2483,9.13,4.93,3.11,1.14,10.07%,24.33%,15.39%,12.62%,49.51,9.33,28.95,20.57,3.02,2.47,2.47,0.38,26.33%
601888,2013-12-31,12.95亿,28.73%,12.57亿,34.78%,174.48亿,8.15%,1.4070,9.29,4.93,3.29,1.51,8.51%,23.83%,18.21%,14.28%,47.52,11.62,30.97,16.55,3.07,2.51,2.51,0.36,25.12%
601888,2014-03-31,5.33亿,7.40%,5.32亿,10.95%,44.03亿,11.81%,0.5455,9.85,4.93,3.83,0.56,13.13%,30.59%,5.70%,5.54%,53.70,2.41,37.38,16.31,3.18,2.59,2.59,0.35,24.44%
601888,2014-06-30,8.51亿,5.75%,8.49亿,9.09%,89.49亿,14.07%,0.8710,9.77,4.93,3.76,0.38,10.60%,26.36%,9.02%,8.92%,54.19,5.03,35.81,18.38,3.19,2.46,2.46,0.34,24.09%
601888,2014-09-30,11.92亿,5.98%,11.83亿,7.98%,145.36亿,14.92%,1.2214,10.11,4.93,4.11,0.99,9.30%,24.12%,12.57%,12.08%,51.32,8.10,33.33,17.99,2.77,2.15,2.15,0.40,27.45%
601888,2014-12-31,14.70亿,13.57%,14.56亿,15.81%,199.36亿,14.26%,1.5061,10.34,4.93,4.26,1.53,8.38%,23.86%,15.37%,14.56%,48.38,10.72,33.58,14.80,2.82,2.20,2.20,0.39,26.59%
601888,2015-03-31,6.46亿,21.30%,6.46亿,21.34%,49.95亿,13.44%,0.6617,11.00,4.93,4.92,0.71,13.96%,31.58%,6.20%,6.01%,55.75,2.30,39.21,16.54,2.91,2.18,2.18,0.37,25.73%
601888,2015-06-30,10.16亿,19.47%,10.15亿,19.56%,100.16亿,11.92%,1.0411,10.91,4.93,4.84,0.57,11.28%,27.80%,9.59%,9.54%,57.74,4.53,39.74,18.00,2.64,1.50,1.50,0.43,28.61%
601888,2015-09-30,13.19亿,10.58%,13.11亿,10.83%,157.95亿,8.66%,1.3507,11.23,4.93,5.15,1.15,9.49%,25.32%,12.43%,12.02%,56.80,6.94,38.88,17.92,2.74,1.65,1.65,0.41,27.78%
601888,2015-12-31,15.06亿,2.42%,14.94亿,2.61%,212.92亿,6.80%,1.5425,11.45,4.93,5.23,1.61,8.09%,24.43%,14.15%,13.47%,53.17,9.54,37.76,15.42,3.22,1.79,1.79,0.34,24.40%
601888,2016-03-31,6.97亿,7.86%,6.94亿,7.56%,52.30亿,4.70%,0.7137,12.17,4.93,5.95,0.93,14.51%,31.21%,6.04%,5.86%,60.27,2.08,43.28,16.99,3.34,1.98,1.98,0.34,24.11%
601888,2016-06-30,11.07亿,8.89%,11.02亿,8.61%,102.63亿,2.46%,1.1337,12.10,4.93,5.87,0.95,12.03%,27.84%,9.43%,9.37%,64.98,3.85,46.76,18.22,3.17,1.61,1.61,0.36,25.32%
601888,2016-09-30,14.61亿,10.78%,14.52亿,10.77%,164.45亿,4.12%,1.4963,12.46,4.93,6.23,1.34,10.05%,24.98%,12.42%,12.00%,62.10,6.16,43.84,18.26,3.08,1.91,1.91,0.38,26.30%
601888,2016-12-31,18.08亿,20.07%,17.96亿,20.24%,223.90亿,5.16%,0.9261,12.91,4.94,6.48,1.98,9.09%,25.07%,15.26%,14.35%,58.02,8.35,43.13,14.89,3.49,2.63,2.63,0.31,22.72%
601888,2017-03-31,7.18亿,3.08%,7.17亿,3.31%,57.81亿,10.54%,0.3679,13.61,4.94,7.21,0.29,13.95%,30.14%,5.55%,5.40%,58.72,2.04,44.14,14.58,3.65,2.49,2.49,0.30,22.16%
601888,2017-06-30,13.00亿,17.47%,12.87亿,16.76%,125.68亿,22.46%,0.6659,6.60,1.97,3.40,0.80,11.80%,29.53%,9.95%,10.10%,64.83,3.61,49.80,15.04,2.83,1.83,1.83,0.44,29.04%
601888,2017-09-30,19.08亿,30.62%,18.90亿,30.12%,207.45亿,26.14%,0.9772,6.89,1.97,3.72,1.21,10.76%,28.41%,14.47%,14.19%,60.51,5.86,46.08,14.43,2.75,1.99,1.99,0.46,30.28%
601888,2017-12-31,25.31亿,39.96%,24.60亿,36.96%,282.82亿,26.32%,1.2962,7.19,1.97,3.97,1.55,10.38%,29.82%,19.12%,18.03%,60.74,7.36,48.91,11.83,2.97,2.28,2.28,0.42,28.29%
601888,2018-03-31,11.60亿,61.48%,11.57亿,61.27%,88.49亿,53.07%,0.5940,7.73,1.97,4.56,1.09,14.35%,39.47%,7.97%,7.69%,62.54,1.70,53.07,9.47,2.89,2.29,2.29,0.45,29.50%
601888,2018-06-30,19.19亿,47.60%,19.10亿,48.44%,210.85亿,67.77%,0.9829,7.66,1.97,4.43,1.13,10.92%,41.22%,12.94%,12.83%,59.22,3.62,49.66,9.56,2.60,1.94,1.94,0.50,30.84%
601888,2018-09-30,27.05亿,41.79%,26.93亿,42.50%,341.01亿,64.39%,1.3855,8.12,1.97,4.83,1.74,9.95%,41.38%,18.04%,17.06%,58.35,5.43,49.71,8.64,2.67,1.98,1.98,0.50,30.39%
601888,2018-12-31,30.95亿,22.29%,31.44亿,27.82%,470.07亿,66.21%,1.5850,8.32,1.97,4.94,1.39,8.37%,41.46%,20.56%,19.06%,67.29,6.01,59.92,7.37,2.51,1.65,1.65,0.51,30.78%
601888,2019-03-31,23.06亿,98.80%,15.89亿,37.37%,136.92亿,54.72%,1.1809,9.47,1.97,6.12,1.87,18.94%,49.45%,13.28%,12.46%,77.13,1.25,71.94,5.19,2.90,2.13,2.13,0.41,26.60%
601888,2019-06-30,32.91亿,71.50%,25.00亿,30.86%,247.63亿,15.46%,1.6857,9.46,1.97,6.06,1.27,15.86%,51.05%,18.51%,17.75%,99.20,1.93,93.18,6.02,3.22,2.12,2.12,0.35,23.53%
601888,2019-09-30,42.15亿,55.80%,34.17亿,26.90%,361.54亿,4.35%,2.1587,9.98,1.97,6.53,1.84,13.85%,51.16%,23.57%,21.54%,105.95,2.71,99.79,6.16,3.23,2.05,2.05,0.36,23.69%
601888,2019-12-31,46.32亿,49.66%,38.29亿,21.78%,486.12亿,2.04%,2.3722,10.19,1.97,6.61,1.50,11.29%,49.40%,25.61%,23.27%,110.52,3.47,103.84,6.67,2.79,1.71,1.71,0.42,27.30%
601888,2020-03-31,-2186.45万,-100.95%,-1.20亿,-107.55%,79.72亿,-44.23%,-0.0112,10.17,1.97,6.55,-0.38,-6.23%,42.55%,-0.60%,-0.61%,172.96,0.54,165.20,7.76,2.79,1.66,1.66,0.41,26.89%
601888,2020-06-30,9.31亿,-71.73%,7.78亿,-68.86%,193.09亿,-22.02%,0.4766,9.04,1.02,6.37,2.21,4.04%,42.77%,4.65%,5.27%,141.75,1.31,137.14,4.61,1.83,1.16,1.16,0.78,40.42%
601888,2020-09-30,31.64亿,-24.93%,29.92亿,-12.45%,351.38亿,-2.81%,1.6206,10.07,1.02,7.51,3.41,9.04%,41.02%,15.77%,16.10%,139.34,1.99,135.73,3.61,1.77,0.97,0.97,0.85,42.58%
601888,2020-12-31,61.40亿,32.56%,59.67亿,55.83%,525.98亿,8.20%,3.1446,11.43,1.02,9.04,4.20,13.95%,40.64%,29.37%,27.52%,134.59,2.74,131.41,3.18,1.98,1.00,1.00,0.71,37.55%
601888,2021-03-31,28.48亿,13125.93%,28.34亿,2460.32%,181.34亿,127.48%,1.4587,12.90,1.02,10.50,0.04,18.78%,39.11%,12.00%,11.31%,135.78,0.67,135.28,0.50,2.04,0.91,0.91,0.80,40.63%
601888,2021-06-30,53.57亿,475.71%,52.65亿,576.44%,355.26亿,83.98%,2.7437,13.13,1.02,10.78,0.38,18.31%,38.33%,21.77%,20.91%,140.20,1.30,138.56,1.64,2.14,0.89,0.89,0.74,38.47%
601888,2021-09-30,84.89亿,168.29%,83.88亿,180.37%,494.99亿,40.87%,4.3479,14.74,1.02,12.39,1.60,22.55%,36.34%,33.10%,29.50%,148.75,1.83,147.82,0.94,2.62,1.04,1.04,0.59,33.27%
601888,2021-12-31,96.54亿,57.23%,95.34亿,59.77%,676.76亿,28.67%,4.9444,15.17,0.96,12.98,4.27,18.27%,33.68%,37.33%,32.59%,138.81,2.61,138.19,0.62,2.25,1.04,1.04,0.70,37.28%
601888,2022-03-31,25.63亿,-9.99%,25.59亿,-9.72%,167.82亿,-7.45%,1.3129,16.43,0.96,14.29,-0.63,17.38%,34.00%,8.31%,7.99%,165.78,0.54,165.26,0.52,2.49,1.03,1.03,0.58,33.48%
601888,2022-06-30,39.38亿,-26.49%,39.28亿,-25.40%,276.51亿,-22.17%,2.0168,15.97,0.96,13.50,-1.76,16.33%,33.98%,12.55%,12.63%,214.76,0.84,213.90,0.85,2.43,0.84,0.84,0.56,32.44%
601888,2022-09-30,46.28亿,-45.48%,45.83亿,-45.36%,393.64亿,-20.47%,2.3566,23.29,8.38,13.07,-1.94,14.03%,31.22%,14.11%,9.61%,236.04,1.15,235.44,0.60,3.72,1.71,1.71,0.33,23.13%
601888,2022-12-31,50.30亿,-47.89%,49.02亿,-48.59%,544.33亿,-19.57%,2.5277,23.48,8.45,13.27,-1.65,11.37%,28.39%,13.95%,10.36%,220.89,1.64,220.04,0.85,3.27,1.60,1.60,0.45,28.69%
601888,2023-03-31,23.01亿,-10.25%,22.96亿,-10.27%,207.69亿,23.76%,1.1121,24.44,8.45,14.38,3.59,11.87%,29.00%,4.64%,4.55%,165.62,0.55,164.99,0.64,3.21,1.75,1.75,0.47,29.53%
601888,2023-06-30,38.66亿,-1.83%,38.54亿,-1.87%,358.58亿,29.68%,1.8685,24.82,8.45,14.34,4.14,11.42%,30.61%,7.61%,7.53%,190.11,0.95,189.47,0.63,3.45,1.94,1.94,0.42,27.62%
601888,2023-09-30,52.06亿,12.49%,51.91亿,13.26%,508.37亿,29.14%,2.5165,25.43,8.45,14.98,6.50,10.67%,31.75%,10.23%,9.90%,198.33,1.37,197.60,0.73,3.69,2.20,2.20,0.40,26.31%
601888,2023-12-31,67.14亿,33.46%,66.52亿,35.71%,675.40亿,24.08%,3.2451,26.02,8.43,15.71,7.31,10.76%,31.82%,13.12%,12.47%,192.24,1.88,191.47,0.77,3.81,2.17,2.17,0.37,24.96%
601888,2024-03-31,23.06亿,0.25%,22.99亿,0.15%,188.07亿,-9.45%,1.1148,27.14,8.43,16.83,2.56,12.95%,33.31%,4.19%,4.11%,139.53,0.65,138.67,0.85,4.19,2.64,2.64,0.33,23.21%
601888,2024-06-30,32.83亿,-15.07%,32.38亿,-16.00%,312.65亿,-12.81%,1.5868,26.02,8.43,15.65,2.08,11.67%,33.53%,5.97%,6.10%,174.47,1.04,173.54,0.92,4.69,2.82,2.82,0.30,21.51%
601888,2024-09-30,39.19亿,-24.72%,38.73亿,-25.40%,430.21亿,-15.38%,1.8944,26.21,8.43,15.96,2.47,10.02%,33.12%,7.23%,7.23%,187.21,1.45,186.49,0.72,4.88,2.94,2.94,0.29,20.67%
601888,2024-12-31,42.67亿,-36.44%,41.44亿,-37.70%,564.74亿,-16.38%,2.0625,26.63,8.43,16.13,3.84,8.61%,32.03%,7.88%,7.74%,180.74,2.00,180.09,0.65,5.10,3.26,3.26,0.28,20.08%
601888,2025-03-31,19.38亿,-15.98%,19.36亿,-15.81%,167.46亿,-10.96%,0.9367,27.54,8.43,17.06,2.32,12.28%,32.98%,3.46%,3.40%,133.61,0.68,132.70,0.90,4.96,3.41,3.41,0.31,21.80%
601888,2025-06-30,26.00亿,-20.81%,25.95亿,-19.84%,281.51亿,-9.96%,1.2566,26.68,8.42,16.33,1.26,10.32%,32.77%,4.65%,4.71%,163.33,1.11,162.79,0.54,5.69,3.54,3.54,0.25,18.61%
601888,2025-09-30,30.52亿,-22.13%,30.36亿,-21.60%,398.62亿,-7.34%,1.4752,26.91,8.42,16.55,1.64,8.69%,32.54%,5.50%,5.48%,174.09,1.56,173.56,0.53,5.82,3.46,3.46,0.25,18.34%
601888,2006-12-31,1.42亿,False,1.36亿,False,48.55亿,False,0.2100,False,False,False,False,3.57%,18.77%,48.39%,37.48%,67.59,14.66,24.57,43.02,1.03,0.83,0.83,4.46,76.11%
601888,2007-12-31,2.17亿,53.35%,2.02亿,49.15%,59.67亿,22.90%,0.3300,False,False,False,False,4.47%,18.74%,49.22%,43.04%,57.52,17.02,21.15,36.37,1.05,0.87,0.87,4.26,75.72%
601888,2008-09-30,2.19亿,False,False,False,43.66亿,False,0.3319,False,False,False,False,6.77%,21.44%,False,False,False,False,False,False,False,False,False,False,False
601888,2008-12-31,2.21亿,1.74%,2.14亿,5.83%,58.19亿,-2.48%,0.3400,1.35,0.19,0.21,0.29,5.72%,21.52%,31.63%,24.76%,66.22,11.58,31.10,35.13,1.21,0.91,0.91,2.11,62.55%
601888,2009-03-31,6008.31万,False,False,False,11.48亿,False,0.0910,False,False,False,False,7.40%,25.12%,False,False,False,False,False,False,False,False,False,False,False
601888,2009-06-30,1.66亿,False,1.64亿,False,25.99亿,False,0.2500,1.61,0.19,0.47,-0.12,8.63%,24.97%,17.03%,15.69%,77.26,4.20,42.85,34.41,1.43,1.00,1.00,1.29,50.54%
601888,2009-09-30,2.46亿,12.10%,2.43亿,False,42.79亿,-2.00%,0.3721,4.15,2.73,0.44,0.06,7.97%,23.68%,0.0000%,6.73%,73.21,7.09,38.11,35.10,2.93,2.53,2.53,0.45,29.50%
601888,2009-12-31,3.13亿,41.37%,3.12亿,45.56%,60.65亿,4.23%,0.4400,4.21,2.73,0.51,0.18,7.19%,22.60%,18.67%,8.44%,70.18,8.69,41.41,28.77,3.18,2.70,2.70,0.40,26.92%
601888,2010-03-31,1.09亿,82.02%,1.09亿,False,17.19亿,49.71%,0.1243,4.34,2.73,0.63,0.12,8.49%,22.00%,2.91%,2.87%,63.31,2.46,36.53,26.78,3.12,2.68,2.68,0.41,27.47%
601888,2010-06-30,2.28亿,37.18%,2.28亿,39.11%,39.63亿,52.44%,0.2600,4.47,2.72,0.77,0.11,7.39%,20.43%,5.98%,5.81%,58.79,5.81,30.98,27.81,2.66,2.25,2.25,0.52,32.38%
601888,2010-09-30,3.64亿,48.20%,3.64亿,49.60%,70.13亿,63.89%,0.4136,4.62,2.72,0.93,0.25,6.74%,19.12%,9.37%,8.95%,54.50,10.43,25.89,28.61,2.44,2.02,2.02,0.61,35.79%
601888,2010-12-31,4.10亿,30.99%,4.08亿,30.86%,96.09亿,58.42%,0.4700,4.66,2.73,0.95,0.52,5.77%,18.85%,10.49%,9.98%,49.71,13.20,27.27,22.43,2.79,2.37,2.37,0.48,30.39%
601888,2011-03-31,1.17亿,6.60%,1.16亿,6.97%,22.30亿,29.75%,0.1325,4.80,2.73,1.08,-0.0016,6.94%,21.69%,2.80%,2.77%,61.01,3.00,29.97,31.04,2.76,2.35,2.35,0.49,30.92%
601888,2011-06-30,3.31亿,44.85%,3.30亿,44.65%,50.52亿,27.48%,0.3800,4.94,2.73,1.22,0.11,8.02%,21.93%,7.82%,7.60%,58.10,6.40,28.13,29.96,2.55,2.12,2.12,0.55,33.62%
601888,2011-09-30,5.57亿,52.99%,5.55亿,52.76%,90.25亿,28.69%,0.6327,5.20,2.73,1.48,0.33,7.51%,20.36%,12.79%,12.18%,54.23,10.20,26.48,27.75,2.45,1.97,1.97,0.60,35.24%
601888,2011-12-31,6.85亿,67.18%,6.81亿,67.04%,126.95亿,32.11%,0.7780,5.32,2.73,1.58,0.63,6.58%,20.74%,15.59%,14.63%,47.59,13.54,26.59,21.00,2.22,1.68,1.68,0.54,33.08%
601888,2012-03-31,3.35亿,187.26%,3.34亿,186.90%,33.22亿,48.96%,0.3806,5.70,2.73,1.96,0.35,11.05%,26.05%,6.91%,6.67%,53.36,2.70,33.31,20.05,2.42,1.86,1.86,0.49,31.02%
601888,2012-06-30,5.68亿,71.93%,5.58亿,69.25%,69.07亿,36.73%,0.6460,5.86,2.73,2.13,0.45,9.39%,23.98%,11.45%,11.02%,56.80,5.23,34.45,22.36,2.32,1.68,1.68,0.53,32.79%
601888,2012-09-30,7.79亿,39.86%,7.66亿,37.88%,114.82亿,27.22%,0.8849,6.11,2.73,2.37,0.69,7.94%,22.01%,15.44%,14.49%,51.97,8.92,30.26,21.71,2.16,1.53,1.53,0.61,35.42%
601888,2012-12-31,10.06亿,46.83%,9.33亿,36.88%,161.34亿,27.09%,1.1430,6.36,2.73,2.52,1.45,7.32%,21.66%,19.56%,17.96%,44.55,13.44,26.79,17.76,2.46,1.86,1.86,0.49,30.64%
601888,2013-03-31,4.96亿,48.07%,4.80亿,43.49%,39.38亿,18.54%,0.5635,6.93,2.73,3.09,0.74,13.92%,28.92%,8.13%,8.13%,49.48,2.94,30.63,18.84,2.53,2.00,2.00,0.48,30.25%
601888,2013-06-30,8.05亿,41.52%,7.78亿,39.43%,78.46亿,13.58%,0.9140,6.92,2.73,3.09,0.80,11.49%,26.25%,13.52%,13.20%,53.22,5.68,31.71,21.51,2.30,1.74,1.74,0.54,33.08%
601888,2013-09-30,11.25亿,44.49%,10.95亿,43.04%,126.49亿,10.16%,1.2483,9.13,4.93,3.11,1.14,10.07%,24.33%,15.39%,12.62%,49.51,9.33,28.95,20.57,3.02,2.47,2.47,0.38,26.33%
